	1	2	3	4	5	6	7	8	9	10	11	12
cell190	0.039913796	0.08185949	0.4974573	0.054194875	0.004211841	0.045420215	0.0	0.011068451	0.015635477	0.092305645	0.12366299	0.028523164
cell191	0.0047118855	0.0	0.60255516	0.08513337	0.0	0.01722436	0.061253708	0.04954173	0.13512263	0.06840519	0.0	0.0
cell192	0.019398334	0.030346835	0.53431666	0.08203703	0.07186869	0.08581006	0.10683929	0.0	0.0064647193	0.021613209	0.012126489	0.036787674
cell193	0.042518243	0.01185097	0.53180313	0.05757352	0.013812918	0.106249444	0.0	0.06962853	0.11994622	0.011492246	0.02680548	0.011178135
cell194	0.08715201	0.08840937	0.4428407	0.07168379	0.0	0.07967197	0.050717745	0.037607864	0.07979645	0.016300952	0.031939846	0.0062768725
cell195	0.07013018	0.09201631	0.4248395	0.08007419	0.081808224	0.029694293	0.032183725	0.035875473	0.008768304	0.031053029	0.09783871	0.021183461
cell196	0.07527532	0.10300931	0.49049386	0.062864676	0.035581846	0.07188299	0.06477686	0.017050607	0.026902983	0.009787629	0.027758313	0.014948555
cell197	0.018689902	0.0	0.54487777	0.05182045	0.023724189	0.047500852	0.06102634	0.03144667	0.088340566	0.0	0.032726273	0.10656563
cell198	0.04095947	0.0005041384	0.6736414	0.10438001	0.0	0.010173105	0.008580204	0.07771161	0.033441924	0.05487691	0.018173682	0.0016245212
cell199	0.004403947	0.06190002	0.5465981	0.049202673	0.01953286	0.11951419	0.05354928	0.01871924	0.0686996	0.026358925	0.030343382	0.0
cell200	0.0676688	0.09228687	0.5790023	0.02034968	0.0	0.029023815	0.06488584	0.0014950247	0.14959961	0.005558195	0.006388676	0.0
cell201	0.03597843	0.030766776	0.55950004	0.054216288	0.102073416	0.04240882	0.0	0.0	0.076739304	0.044013347	0.034586087	0.0128549365
cell202	0.06386285	0.07337752	0.5920397	0.0	0.035060246	0.07252148	0.029059526	0.03760335	0.028096298	0.0	0.039962243	0.022270223
cell203	0.037229195	0.060908847	0.5538485	0.060582962	0.029803468	0.047444094	0.034913126	0.03624939	0.07224779	0.018118033	0.006024599	0.037853524
cell204	0.10167092	0.072786406	0.522153	0.07165072	0.045611136	0.020525968	0.10262519	0.0	0.054909118	0.0044090254	0.012582832	0.017121362
cell205	0.0	0.03971887	0.66652083	0.0149234785	0.0	0.005751237	0.0	0.024506189	0.10965361	0.12217335	0.017921867	0.004005449
cell206	0.047485128	0.060969032	0.5543294	0.03694296	0.039982226	0.02983639	0.0688657	0.0053780545	0.10800212	0.029775383	0.018386032	0.0
cell207	0.021380112	0.048779525	0.5439333	0.014860155	0.07313803	0.05841801	0.045004643	0.09106536	0.02340505	0.0	0.03704611	0.04785578
cell208	0.033667818	0.061150506	0.6532284	0.05889173	0.04873595	0.053267125	0.021530388	0.034830857	0.0	0.018565211	0.021311594	0.0
cell209	0.08400809	0.06508565	0.43786457	0.06581829	0.073653445	0.08112808	0.0057192566	0.06287708	0.0	0.074002214	0.0034420912	0.040058095
cell210	0.05174246	0.11946909	0.4538615	0.06909352	0.012781705	0.06021716	0.029304083	0.055962715	0.030712932	0.062253177	0.03080256	0.026934043
cell211	0.07357001	0.064024605	0.53927416	0.047200836	0.030047499	0.06543725	0.045497365	0.0078062024	0.025416391	0.0	0.05618479	0.036214713
cell212	0.023556452	0.04015802	0.61995083	0.09700927	0.030888924	0.04194343	0.023622984	0.034195732	0.038418237	0.061040837	0.0	0.0
cell213	0.07434514	0.06990789	0.5402347	0.0076368493	0.042293597	0.050484568	0.035396833	0.0	0.051389538	0.031782433	0.015409537	0.08112945
cell214	0.06540156	0.0497335	0.70014554	0.03340541	0.08287494	0.0077589867	0.013574524	0.0	0.0	0.02834336	0.0	0.033315383
cell215	0.05350205	0.07503916	0.59126294	0.04162241	0.0	0.053088155	0.0039757495	0.01398137	0.004995179	0.017878307	0.13414356	0.0
cell216	0.08164211	0.035842855	0.4948707	0.07271331	0.02077917	0.07000794	0.016522042	0.0	0.07617485	0.09289854	0.0	0.033587262
cell217	0.037114132	0.021809926	0.44445354	0.030795215	0.0029944612	0.03602527	0.001133491	0.0024367212	0.05943404	0.036621124	0.31050247	0.022051824
cell218	0.046898168	0.082917504	0.514888	0.04969971	0.0	0.053152785	0.044067618	0.018230649	0.13773203	0.069118306	0.004777107	0.0
cell219	0.05244042	0.0010912505	0.7382766	0.031222483	0.0	0.005266891	0.0	0.0	0.08793616	0.026247509	0.0	0.06576483
cell220	0.07748673	0.06113949	0.51309943	0.06242988	0.026508678	0.073590346	0.055815935	0.040505473	0.007999576	0.047498193	0.023689553	0.012270576
cell221	0.0	0.056058556	0.52011055	0.012858465	0.05055317	0.0528033	0.019664308	0.028101623	0.006126206	0.0	0.19108698	0.041639283
cell222	0.081444636	0.07565759	0.5070519	0.09239504	0.024912026	0.028599208	0.032087654	0.071999475	0.0	0.03747798	0.014878027	0.055318967
cell223	0.04003365	0.0	0.59220546	0.05164207	0.04115915	0.04415026	0.06063856	0.02527128	0.013519706	0.0	0.0	0.13881126
cell224	0.016018022	0.09451793	0.5370437	0.06686561	0.03680936	0.04413129	0.024726298	0.025486622	0.042087484	0.058456376	0.015498136	0.04261502
cell225	0.044796735	0.10857501	0.46456647	0.06398489	0.024883578	0.11561013	0.02332772	0.062763	0.007860921	0.02998665	0.0077414038	0.049425777
cell226	0.019598959	0.053301405	0.5077313	0.061459128	0.019297684	0.09398217	0.091418624	0.0039544688	0.062912054	0.0	0.019408958	0.068349086
cell227	0.0	0.056516495	0.5129693	0.063368894	0.104859956	0.09541867	0.019508885	0.0	0.0	0.090765305	0.004788191	0.045684483
cell228	0.052255582	0.059593383	0.48964885	0.056895703	0.05571791	0.10464841	0.05043143	0.06070225	0.0	0.014631675	0.0047617094	0.06200538
cell229	0.08047628	0.11091429	0.42784384	0.06498756	0.100616746	0.087325476	0.07799333	0.047360234	0.0	0.010914796	0.0	0.013947127
cell230	0.036103476	0.05235487	0.5197201	0.07340543	0.03386926	0.0678057	0.030475855	0.042139646	0.029667879	0.036067165	0.037290215	0.031355806
cell231	0.057967648	0.09347656	0.43990174	0.0969144	0.054923896	0.05580075	0.025908636	0.039006483	0.024454959	0.07092457	0.023735955	0.006971299
cell232	0.0	0.05233765	0.6797957	0.036628347	0.014613454	0.010363504	0.13228406	0.0	0.074025296	0.0	0.0004791959	0.0035590131
cell233	0.09028194	0.037316196	0.54754364	0.0434629	0.038773872	0.013334927	0.01541353	0.014161318	0.0	0.06774725	0.1314155	0.0213655
cell234	0.07836836	0.072395995	0.468156	0.037821718	0.080344684	0.05441373	0.015154333	0.038945395	0.033327445	0.07563976	0.0	0.041344818
cell235	0.0	0.087576844	0.6899891	0.0	0.0	0.021032566	0.071572945	0.0	0.15945283	0.0	0.011766971	0.0
cell236	0.07040096	0.058796734	0.45307457	0.10114942	0.08060553	0.08235844	0.07929154	0.010175074	0.0	0.030712437	0.0	0.03102696
cell237	0.0	0.053491388	0.66586244	0.042830225	0.0	0.0068935035	0.002388624	0.0	0.10796037	0.100164704	0.009108543	0.0
cell238	0.035108324	0.03630357	0.43978927	0.015511539	0.0	0.04881203	0.0	0.03586817	0.070933156	0.09579664	0.22651862	0.0
cell239	0.019416036	0.0062733917	0.50463057	0.07903928	0.021977939	0.03889562	0.04937985	0.048247907	0.030331291	0.051219434	0.09898067	0.043688376
cell240	0.079045214	0.046998728	0.5414912	0.0413164	0.040567078	0.01819001	0.0	0.02143275	0.058267277	0.05826379	0.037298493	0.07930816
cell241	0.08634225	0.020027367	0.40930435	0.09403241	0.07935841	0.033715308	0.07089684	0.035175182	0.0444631	0.031065572	0.007922034	0.1055658
cell242	0.048968032	0.10475636	0.45787346	0.056746203	0.06777008	0.09146083	0.051468458	0.053034525	0.013282313	0.034445696	0.020874871	0.003433986
cell243	0.008337874	0.065875776	0.553729	0.06708936	0.024889033	0.06770516	0.04538053	0.038449578	0.06544265	0.017649548	0.0073360354	0.02895637
cell244	0.0	0.06690226	0.5072634	0.074672855	0.04530995	0.068023875	0.0	0.0176327	0.0	0.11359848	0.014138852	0.07967894
cell245	0.058922775	0.09719687	0.46079633	0.062105097	0.04528126	0.02993684	0.07829389	0.033954185	0.054097377	0.025556318	0.023769407	0.015620763
cell246	0.0	0.05143439	0.51511174	0.0	0.0	0.0	0.0	0.0	0.035573658	0.0	0.38192523	0.0
cell247	0.034453023	0.09741529	0.46402636	0.054406192	0.06414579	0.001135063	0.059634116	0.015706759	0.081192635	0.06355109	0.020489786	0.021178454
cell248	0.07774238	0.10111153	0.46659583	0.098296404	0.045884628	0.07904128	0.031193271	0.03923316	0.0	0.035741143	0.0	0.03104927
cell249	0.057630725	0.04999863	0.47069582	0.1287175	0.01899541	0.051772043	0.018813713	0.0	0.025997108	0.028136175	0.12529975	0.029680897
cell250	0.0	0.008061358	0.67330116	0.050685	0.012196713	0.024191229	0.0	0.0	0.061633684	0.02496288	0.013758666	0.13785301
cell251	0.047230076	0.0024329997	0.46345046	0.06562748	0.018568013	0.05607318	0.05728523	0.06554225	0.030966764	0.017817007	0.02976141	0.12096681
cell252	0.056855135	0.046745803	0.490266	0.043170508	0.024639212	0.06985707	0.0	0.09233193	0.030263327	0.08129869	0.004222178	0.05375976
cell253	0.00574233	0.049350068	0.57001895	0.0670001	0.0	0.012056276	0.043241024	0.012055454	0.053294975	0.0	0.2091279	0.0
cell254	0.033955883	0.028181033	0.579905	0.053127784	0.054363757	0.09426649	0.01966718	0.009044443	0.06610632	0.056871455	0.0015561973	0.00010108269
cell255	0.0074189035	0.08392715	0.52053714	0.080758035	0.10772459	0.060193714	0.054765698	0.029886754	0.0205738	0.012206479	0.002273409	0.023074592
cell256	0.035876192	0.100109756	0.40746582	0.05909337	0.059883084	0.08641098	0.025508143	0.077684246	0.017388526	0.07677482	0.020717297	0.03349044
cell257	0.018149631	0.014976505	0.54530126	0.06416177	0.095036484	0.046853583	0.023196142	0.02564619	0.0	0.084645785	0.0	0.08008598
cell258	0.03815444	0.07529561	0.5207915	0.03808705	0.047737233	0.018832864	0.086392075	0.049223244	0.056916095	0.031419042	0.027280869	0.0
cell259	0.0	0.016573194	0.53854805	0.05018466	0.02113054	0.007664276	0.0053259735	0.0	0.014218553	0.02873277	0.24914701	0.06367878
cell260	0.06890053	0.051178906	0.5780185	0.049927875	0.015594916	0.06668216	0.021377202	0.0	0.028220609	0.0029283827	0.0075098015	0.099777915
cell261	0.07156744	0.07541075	0.54045594	0.043376967	0.044322338	0.060762845	0.06302519	0.054387044	0.026960175	0.016966624	0.01096864	0.0
cell262	0.055317886	0.054368403	0.55166733	0.0130515555	0.010465488	0.0101121245	0.0	0.045182656	0.04575975	0.06312986	0.020694094	0.13102612
cell263	0.064931735	0.1105352	0.5131523	0.06445799	0.02135016	0.04708484	0.078187935	0.04549122	0.06395281	0.0	0.01613798	0.0
cell264	0.058739886	0.06977316	0.47094548	0.0482391	0.043184757	0.086847976	0.022596795	0.016469957	0.05644306	0.095930666	0.0038095026	0.0
cell265	0.017954221	0.11057118	0.5467618	0.0	0.0	0.0	0.00036339214	0.07443842	0.08795856	0.10820826	0.005333244	0.04899494
cell266	0.023692865	0.05372387	0.5769619	0.0772271	0.01890653	0.011194891	0.036537874	0.02489478	0.12757869	0.0	0.0155385975	0.04978569
cell267	0.06742719	0.101590954	0.48770538	0.08174482	0.09129484	0.048561793	0.029630681	0.041243155	0.0	0.034301378	0.023580583	0.0
cell268	0.04868925	0.05776967	0.5682664	0.07442383	0.073394515	0.044832908	0.03972243	0.0063370154	0.0034025717	0.022149302	0.0	0.058151044
cell269	0.011439164	0.02715736	0.53546	0.025716104	0.013344935	0.045095503	0.030610658	0.009698799	0.054604717	0.027121084	0.15725297	0.056195557
cell270	0.0077999234	0.09357044	0.6569265	0.030218253	0.026244111	0.02843183	0.03391072	0.050991476	0.039566822	0.008304344	0.005180798	0.036493186
cell271	0.13970877	0.0	0.7127227	0.09212681	0.03609401	0.012912139	0.014198385	0.0	0.0	0.0	0.0	0.0
cell272	0.0	0.07483063	0.6314997	0.094594665	0.0	0.0	0.029475449	0.05655198	0.07421672	0.019909728	0.012764576	0.006191768
cell273	0.061478663	0.042380564	0.45928112	0.11186619	0.056924213	0.03317989	0.014507637	0.049035322	0.0	0.08739057	0.024897637	0.034890108
cell274	0.03449107	0.0	0.6127602	0.043363385	0.0	0.02934103	0.0	0.028207628	0.13531421	0.05625733	0.028734446	0.034264274
cell275	0.058644537	0.068789236	0.52222073	0.048509866	0.0016522249	0.07613716	0.016002756	0.025822101	0.07679367	0.06550652	0.029927546	0.010649398
cell276	0.056301318	0.070570655	0.5561619	0.0514342	0.039599698	0.06484616	0.019527232	0.018357985	0.007854159	0.07987399	0.025693394	0.011958354
cell277	0.015833834	0.053471982	0.45691013	0.05572624	0.0	0.03904841	0.019980902	0.028668117	0.066656746	0.03299748	0.22301081	0.028009411
cell278	0.052726507	0.12224991	0.45811	0.046501666	0.053471416	0.039046735	0.0	0.03429165	0.031910993	0.10138649	0.029142126	0.042936742
cell279	0.012407423	0.0746261	0.4603359	0.023417339	0.013909552	0.09886005	0.0040911953	0.06268478	0.080446616	0.10450005	0.035517436	0.017332422
cell280	0.033977162	0.077742204	0.45787206	0.022572123	0.010296392	0.103593275	0.0060349973	0.032327015	0.08739599	0.09748991	0.027164172	0.029154401
cell281	0.049856592	0.043431226	0.44588625	0.076193064	0.06833373	0.08045478	0.020244041	0.03886656	0.026705537	0.05515906	0.009557575	0.06346485
cell282	0.037778046	0.08633855	0.48456287	0.057092316	0.05660972	0.06190924	0.0276729	0.024807803	0.05959551	0.08555043	0.0024842	0.0
cell283	0.030477934	0.059001077	0.45753902	0.07467454	0.048476137	0.031980447	0.0	0.0338308	0.0	0.024338631	0.18946987	0.044764355
cell284	0.031413663	0.07373051	0.45236963	0.03984556	0.02545791	0.025154881	0.071231246	0.047250252	0.08165366	0.07197916	0.039202437	0.02032593
cell285	0.054813452	0.051584646	0.48460585	0.05799602	0.053469807	0.06736432	0.020963406	0.0536277	0.019113714	0.051753998	0.01800793	0.055221498
cell286	0.07285458	0.07176607	0.48888335	0.06766609	0.08464991	0.05937074	0.045939583	0.038992424	0.013987395	0.021922728	0.009671053	0.026607383
cell287	0.05493472	0.034881484	0.5850752	0.036541786	0.01614753	0.039396767	0.030777162	0.03584963	0.05290566	0.038847003	0.016961135	0.06379125
cell288	0.02002656	0.08656841	0.3294592	0.021343011	0.0	0.07932776	0.0	0.026050974	0.0	0.07533383	0.35724428	0.016412528
cell289	0.08823346	0.08442956	0.44441387	0.04757023	0.0015118239	0.062845774	0.0	0.04119229	0.09384772	0.08151985	0.031884827	0.028052755
cell290	0.076194294	0.13446447	0.42933062	0.056739558	0.041685067	0.07490126	0.07274029	0.02931761	0.06071742	0.0	0.020805575	0.006904344
cell291	0.07282057	0.044819042	0.47931516	0.08625745	0.0136708515	0.0018858628	0.06054539	0.074268594	0.05724177	0.0	0.047976457	0.061055165
cell292	0.029831287	0.09869485	0.42948028	0.09169396	0.0	0.058416873	0.049492925	0.014864428	0.11811063	0.06439195	0.042635918	0.0080873035
cell293	0.015100296	0.0014343343	0.6119962	0.047021315	0.0	0.049020357	0.03762436	0.011590097	0.07316056	0.009372117	0.02362723	0.11238537
cell294	0.08909524	0.08695655	0.51598644	0.027490724	0.07214755	0.047226846	0.06265315	0.019240635	0.0	0.058500312	0.005225439	0.0101478025
cell295	0.06133895	0.06891059	0.49620104	0.040617093	0.026452541	0.083239965	0.040538974	0.08370405	0.013251869	0.06826127	0.024536777	0.0
cell296	0.08518209	0.07249459	0.5013806	0.062116787	0.021969888	0.062843755	0.050686043	0.030277843	0.03132234	0.0	0.065145865	0.016564744
cell297	0.053136576	0.06836281	0.38649634	0.11487457	0.0478714	0.05486304	0.009247741	0.03717134	0.030608382	0.08634338	0.062144425	0.060083088
cell298	0.104490325	0.022338314	0.54156476	0.039793976	0.05540481	0.0	0.09558277	0.07908505	0.0	0.0	0.09198886	0.0
cell299	0.0783196	0.082199804	0.4648262	0.04355992	0.0	0.03890606	0.012036337	0.07169276	0.19107689	0.0	0.024862029	0.03203532
cell300	0.0	0.05931684	0.620744	0.0	0.0	0.044476986	0.0	0.0	0.123856224	0.09265331	0.02071913	0.02668404
cell301	0.03380741	0.13434264	0.5078591	0.037075955	0.06314372	0.07886087	0.069671944	0.038355675	0.02663641	0.011236697	0.0028511724	0.0
cell302	0.060635813	0.029624566	0.55785054	0.07401869	0.05491254	0.034490503	0.06943046	0.0590376	0.0	0.025433594	0.05413794	0.0082811285
cell303	0.053488117	0.048505574	0.5493612	0.030154252	0.0	0.07779146	0.035269134	0.003380692	0.09667085	0.01176604	0.041440364	0.022504581
cell304	0.01965899	0.05164335	0.6257661	0.027910765	0.0	0.06281449	0.0	0.046546083	0.0	0.13235305	0.013505724	0.0
cell305	0.026032228	0.031728223	0.5106403	0.016171727	0.0	0.0125857005	0.0006489777	0.043576058	0.04750996	0.027832065	0.27508566	0.018927585
cell306	0.0	0.049395807	0.4678175	0.0069406317	0.0290278	0.017914386	0.015742043	0.041275375	0.052565478	0.0	0.24936053	0.046551682
cell307	0.0968875	0.07719461	0.5452699	0.019868035	0.051081367	0.033756167	0.028270336	0.058386546	0.0	0.023833299	0.0057087345	0.069050014
cell308	0.059978366	0.05829897	0.4639154	0.103763364	0.051216546	0.059389576	0.043191064	0.046930473	0.03572873	0.03291228	0.005062032	0.046941776
cell309	0.038787115	0.07822594	0.539298	0.06999536	0.02395397	0.06579832	0.07346477	0.0	0.0442197	0.023290778	0.015295653	0.034018442
cell310	0.016594773	0.14236695	0.41822246	0.07322167	0.0	0.02406339	0.0	0.01686806	0.19585998	0.053809807	0.029469613	0.0
cell311	0.05654306	0.06289394	0.53121126	0.0362086	0.048519637	0.043127526	0.002870772	0.008297386	0.040452246	0.056318417	0.023394968	0.09231446
cell312	0.022871252	0.048365626	0.63545877	0.027475309	0.079584576	0.027325643	0.0	0.010599574	0.033747487	0.044952653	0.013818063	0.07219073
cell313	0.048769888	0.021819815	0.5179702	0.085059635	0.030675111	0.04456693	0.009037147	0.03676682	0.0	0.10395791	0.0	0.11043069
cell314	0.030459626	0.052219335	0.63249147	0.019292142	0.059562955	0.037280418	0.0	0.0	0.0	0.095640376	0.054540016	0.0
cell315	0.07156874	0.03629801	0.6186818	0.0	0.0	0.049945235	0.055116393	0.0064175483	0.02005604	0.045607645	0.12969734	0.0
cell316	0.04671009	0.0993945	0.44838476	0.06529873	0.026270363	0.051534317	0.019671047	0.013980753	0.059284195	0.014314078	0.14795943	0.0029047956
cell317	0.0654375	0.045346096	0.52868277	0.06533199	0.041412905	0.03922403	0.053065952	0.045842912	0.015935482	0.008448643	0.04388204	0.046188105
cell318	0.03878972	0.0998753	0.43750364	0.0815825	0.06092952	0.1056383	0.06497862	0.04616109	0.02429531	0.0	0.0048079314	0.0
cell319	0.02511947	0.00017810812	0.4885708	0.034091394	0.036451057	0.040334273	0.032265436	0.0	0.0	0.003070433	0.20766488	0.123704
cell320	0.044717558	0.0	0.62175554	0.06198924	0.005731287	0.029904267	0.0	0.027327511	0.09398427	0.07513524	0.0012012639	0.03486118
cell321	0.0	0.09454856	0.6153548	0.017572517	0.013958204	0.08713375	0.067165464	0.00023911263	0.07563203	0.0	0.021486944	0.017577177
cell322	0.011327445	0.089513116	0.47577348	0.055488408	0.046035565	0.09597393	0.024158016	0.037771583	0.036239456	0.059180144	0.023218304	0.030526102
cell323	0.03151429	0.07649446	0.54295	0.03835565	0.032536756	0.021525778	0.043345157	0.034989152	0.035188913	0.091922395	0.022238253	0.040030338
cell324	0.07195699	0.05189185	0.5196974	0.029835375	0.0	0.074297875	0.06172804	0.020477949	0.09251634	0.056779698	0.0	0.015081326
cell325	0.08669142	0.049252875	0.62627035	0.047883734	0.008225202	0.0	0.026290942	0.03640416	0.0	0.039185427	0.023408217	0.039587777
cell326	0.03287867	0.052682526	0.5342047	0.08012119	0.02059759	0.016378785	0.00823362	0.06408844	0.062268604	0.06807713	0.0149621675	0.042384177
cell327	0.053988006	0.059751242	0.5439641	0.033741307	0.04122746	0.02465207	0.028572207	0.015869943	0.016426919	0.007231152	0.12484542	0.03394008
cell328	0.07674556	0.071365945	0.49295348	0.07755236	0.0039053466	0.039911266	0.049019124	0.04120013	0.083720356	0.009460486	0.0	0.047940716
cell329	0.0152464425	0.0659454	0.43179277	0.038645446	0.025535658	0.039020114	0.0049650604	0.042991053	0.026090827	0.030677183	0.27770093	0.0016484271
cell330	0.045682188	0.0777624	0.57053715	0.06763282	0.034342393	0.04362908	0.0140223615	0.07682328	0.0	0.037910774	0.0	0.023306387
cell331	0.025038807	0.040879987	0.53229976	0.12178487	0.058540985	0.04726195	0.07556334	0.019270992	0.043480124	0.020070612	0.015810525	0.036884055
cell332	0.08767645	0.068796515	0.45981827	0.07309295	0.039515983	0.067709945	0.09179823	0.052577127	0.038299702	0.009652149	0.003981416	0.0
cell333	0.03803649	0.039376553	0.5085137	0.04758965	0.040666398	0.061709974	0.043854944	0.031401463	0.08809358	0.0	0.06404433	0.041662093
cell334	0.07567815	0.06405978	0.47297892	0.036180325	0.054152176	0.09513122	0.04584564	0.018494947	0.056160808	0.0	0.010518818	0.07754061
